,customer_id,churn,churn prediction,churn probability
4477,5022-KVDQT,0,0,47.029930146426025
5194,8436-BJUMM,1,0,47.029930146426025
3566,0818-OCPZO,1,0,47.029930146426025
3845,2208-NQBCT,0,0,47.029930146426025
4379,4597-NUCQV,1,0,47.05155160639053
3884,2430-USGXP,1,0,47.05155160639053
3511,0537-QYZZN,0,0,47.06292290770922
3515,0576-WNXXC,1,0,47.154526096348995
3771,1894-IGFSG,1,0,47.170566642353684
4964,7277-OZCGZ,0,0,47.170566642353684
4450,4902-OHLSK,1,0,47.17501875888443
4256,4021-RQSNY,1,0,47.17501875888443
5116,8017-LXHFA,1,0,47.1762247532694
4754,6242-MBHPK,0,0,47.1762247532694
4030,3003-CMDUU,0,0,47.1762247532694
4613,5590-BYNII,1,0,47.2284658041589
4760,6298-QDFNH,1,0,47.23983710547759
5463,9779-DPNEJ,0,0,47.23983710547759
1586,3317-HRTNN,1,0,47.242372678953984
5088,7892-QVYKW,0,0,47.29063504130498
4823,6595-YGXIT,1,0,47.29063504130498
3903,2504-DSHIH,0,0,47.29063504130498
4597,5522-NYKPB,0,0,47.29063504130498
4015,2960-NKRSO,0,0,47.29063504130498
3491,0461-CVKMU,1,0,47.31069417617586
5057,7703-ZEKEF,1,0,47.31069417617586
4965,7278-CKDNC,0,0,47.31069417617586
3872,2359-KMGLI,1,0,47.31069417617586
3395,0027-KWYKW,0,0,47.31069417617586
5382,9432-VOFYX,0,0,47.33301963195661
4566,5382-SOYZL,0,0,47.35313895103778
5078,7825-ECJRF,1,0,47.40743419517114
4238,3955-JBZZM,0,0,47.43417861501525
4777,6365-MTGZX,1,0,47.43529012609882
5185,8393-DLHGA,1,0,47.43529012609882
5516,9992-RRAMN,1,0,47.46754923907335
5309,9054-FOWNV,0,0,47.46754923907335
3809,2057-ZBLPD,1,0,47.46754923907335
3544,0682-USIXD,0,0,47.46754923907335
3586,0921-OHLVP,0,0,47.48760837394423
3517,0578-SKVMF,1,0,47.48760837394423
4622,5628-FCGYG,0,0,47.48760837394423
5103,7964-VEXDG,0,0,47.48760837394423
4196,3744-ZRRDZ,1,0,47.48760837394423
4431,4824-GUCBY,0,0,47.48760837394423
4984,7392-YYPYJ,0,0,47.498441591083846
5283,8875-AKBYH,0,0,47.56879287011866
4426,4818-QIUFN,1,0,47.590610418505875
6882,6770-XUAGN,1,0,47.628046670130026
5347,9272-LSVYH,0,0,47.71505202135963
3725,1626-ERCMM,1,0,47.75491409934838
3770,1891-UAWWU,1,0,47.75491409934838
4619,5609-CEBID,1,0,47.75491409934838
3751,1769-GRUIK,0,0,47.85259514941428
4585,5449-FIBXJ,1,0,47.86471642404452
4763,6319-IEJWJ,1,0,47.88141317105293
3659,1302-UHBDD,0,0,47.88141317105293
4362,4547-KQRTM,1,0,47.88485246603761
4373,4572-DVCGN,1,0,47.88485246603761
4993,7410-OIEDU,0,0,47.88485246603761
4423,4817-QRJSX,1,0,47.88485246603761
3594,0940-OUQEC,1,0,47.88485246603761
4121,3393-FMZPV,1,0,47.89782046095729
3455,0320-JDNQG,1,0,47.89782046095729
4253,4009-ALQFH,1,0,47.89782046095729
3048,3587-PMCOY,0,0,47.91427883760166
4407,4735-ASGMA,1,0,47.91860330915502
4815,6559-PDZLR,0,0,47.91860330915502
4618,5606-AMZBO,0,0,47.97372993842394
4631,5652-MSDEY,0,0,47.97372993842394
1791,4815-GBTCD,0,0,47.99690036302975
3498,0491-KAPQG,0,0,47.99822666356903
5017,7517-SAWMO,1,0,48.007743862949496
1501,2636-OHFMN,1,0,48.014125838489136
2029,6715-OFDBP,1,0,48.128251085637416
6669,2712-SYWAY,0,0,48.142280230564424
4382,4612-SSVHJ,0,0,48.14693650424826
3571,0867-MKZVY,1,0,48.14693650424826
1654,3806-DXQOM,1,0,48.1976326581725
2261,8650-RHRKE,1,0,48.1976326581725
1299,0928-JMXNP,0,0,48.1976326581725
2167,7853-OETYL,0,0,48.1976326581725
2268,8676-OOQEJ,0,0,48.1976326581725
4921,7079-QRCBC,1,0,48.19936733890485
4380,4598-XLKNJ,1,0,48.19936733890485
4235,3934-HXCFZ,1,0,48.19936733890485
6976,8620-RJPZN,0,0,48.240291568089205
6942,7893-IXHRQ,1,0,48.240291568089205
6806,5088-QZLRL,0,0,48.240291568089205
4255,4013-TLDHQ,1,0,48.24980333083861
1644,3748-FVMZZ,0,0,48.288902499442344
1523,2831-EBWRN,0,0,48.29778429707564
1508,2718-GAXQD,1,0,48.29778429707564
5105,7969-AULMZ,1,0,48.376281536673226
5471,9809-IMGCQ,1,0,48.376281536673226
4003,2916-BQZLN,0,0,48.38441758594203
1853,5261-QSHQM,1,0,48.471230720172606
4767,6331-EWIEB,1,0,48.4721603882453
4560,5366-IJEQJ,1,0,48.4721603882453
3828,2122-YWVYA,0,0,48.63373928780914
3598,0947-MUGVO,1,0,48.65755479387306
4319,4325-NFSKC,1,0,48.6970378868763
1487,2495-INZWQ,1,0,48.70358139852491
1485,2480-SQIOB,0,0,48.70358139852491
4309,4283-FUTGF,1,0,48.714789951604985
4769,6347-DCUIK,1,0,48.72480753823433
5485,9874-QLCLH,1,0,48.74038982662311
5400,9506-UXUSK,0,0,48.75181806868083
3882,2398-YPMUR,1,0,48.75181806868083
5493,9903-LYSAB,0,0,48.8341572995988
1862,5356-CSVSQ,0,0,48.86901319484677
1734,4398-HSCJH,1,0,48.87228116870298
1240,0411-EZJZE,0,0,48.87228116870298
2105,7404-JLKQG,0,0,48.87228116870298
4344,4465-VDKIQ,0,0,48.88958724102552
3469,0365-GXEZS,0,0,48.88958724102552
4875,6877-LGWXO,1,0,48.88958724102552
3624,1092-GANHU,1,0,48.88958724102552
3912,2528-HFYZX,1,0,48.88958724102552
4685,5940-NFXKV,1,0,48.96256122007162
3430,0207-MDKNV,1,0,48.97072629220477
4136,3452-GWUIN,0,0,48.97098269595806
4394,4659-NZRUF,1,0,48.97098269595806
3468,0365-BZUWY,0,0,48.98913140487758
4132,3427-GGZZI,0,0,48.990802507349
4925,7126-RBHSD,0,0,49.04601904451614
4840,6683-VLCTZ,1,0,49.17850056577013
3920,2604-IJPDU,0,0,49.17850056577013
1749,4484-CGXFK,1,0,49.2096964891824
1627,3656-TKRVZ,1,0,49.2096964891824
5340,9221-OTIVJ,1,0,49.242843129539004
4172,3629-ZNKXA,0,0,49.25584834806511
3714,1580-BMCMR,0,0,49.287785104068675
3422,0168-XZKBB,0,0,49.287785104068675
4091,3254-YRILK,1,0,49.287785104068675
4990,7401-RUBNK,0,0,49.299592946345726
3537,0650-BWOZN,0,0,49.299592946345726
3488,0439-IFYUN,0,0,49.299592946345726
5071,7801-KICAO,0,0,49.299592946345726
5138,8107-KNCIM,0,0,49.32135798226419
3508,0529-ONKER,1,0,49.32135798226419
4316,4301-VVZKA,0,0,49.32135798226419
5209,8519-QJGJD,1,0,49.32135798226419
4314,4298-OYIFC,0,0,49.428008521078155
4363,4547-LYTDD,1,0,49.52177599405384
3724,1624-WOIWJ,1,0,49.5541988679557
3575,0875-CABNR,1,0,49.5541988679557
3648,1226-IENZN,0,0,49.57720593548056
4101,3317-VLGQT,0,0,49.57720593548056
5089,7901-HXJVA,0,0,49.57720593548056
4112,3365-SAIGS,0,0,49.60234513025853
4011,2955-BJZHG,1,0,49.60234513025853
5278,8854-CCVSQ,1,0,49.60234513025853
2033,6778-YSNIH,0,0,49.65329976748451
1677,3995-WFCSM,0,0,49.65329976748451
4663,5883-GTGVD,1,0,49.69257840364593
3783,1965-AKTSX,1,0,49.73363773897119
4834,6646-JPPHA,0,0,49.73363773897119
5285,8903-WMRNW,0,0,49.94346704252016
5508,9947-OTFQU,1,0,49.98721164080077
5440,9685-WKZGT,1,0,49.98721164080077
3859,2272-QAGFO,1,0,49.98721164080077
2301,8903-XEBGX,0,0,49.99071508796393
3494,0480-BIXDE,0,0,49.99412528159349
5053,7668-XCFYV,0,0,49.99813419135906
4723,6100-QQHEB,1,0,49.99813419135906
4682,5935-FCCNB,0,0,49.99813419135906
3956,2719-BDAQO,1,0,49.99813419135906
5435,9658-WYUFB,1,0,49.99813419135906
4742,6198-RTPMF,0,0,49.99813419135906
4369,4558-FANTW,1,0,49.99813419135906
4018,2979-SXESE,1,0,49.99813419135906
2972,2252-ISRNH,0,1,50.02537017097396
4386,4631-OACRM,1,1,50.04219255624693
3834,2154-KVJFF,1,1,50.04219255624693
5405,9524-EGPJC,1,1,50.1246332630636
4788,6413-XKKPU,1,1,50.1246332630636
1305,0988-JRWWP,0,1,50.127608366577036
4094,3292-PBZEJ,0,1,50.22903010612942
3800,2027-FECZV,1,1,50.26231498020097
4933,7145-FEJWU,0,1,50.26231498020097
3965,2774-LVQUS,1,1,50.28996382471358
5113,8010-EZLOU,1,1,50.28996382471358
5413,9560-ARGQJ,1,1,50.28996382471358
5501,9921-ZVRHG,1,1,50.28996382471358
4370,4559-UWIHT,0,1,50.28996382471358
1789,4797-AXPXK,1,1,50.30469386788391
1925,5909-ECHUI,1,1,50.30469386788391
1904,5673-FSSMF,1,1,50.30469386788391
1665,3891-PUQOD,1,1,50.30469386788391
1419,1928-BXYIV,0,1,50.30469386788391
1704,4201-JMNGR,1,1,50.30469386788391
1663,3877-JRJIP,1,1,50.30469386788391
4689,5955-ERIHD,1,1,50.39857807214535
4948,7225-CBZPL,0,1,50.39857807214535
4052,3096-GKWEB,0,1,50.39857807214535
4178,3663-MITLP,1,1,50.40960164611281
3543,0680-DFNNY,1,1,50.40960164611281
3411,0125-LZQXK,1,1,50.40960164611281
3754,1792-UXAFY,1,1,50.4183978835363
2257,8640-SDGKB,1,1,50.4944338983886
5339,9208-OLGAQ,0,1,50.49602000879466
5361,9314-IJWSQ,0,1,50.499631656584384
4355,4514-GFCFI,1,1,50.499631656584384
3902,2501-XWWTZ,0,1,50.54078571698586
4943,7206-PQBBZ,0,1,50.54078571698586
4168,3606-TWKGI,1,1,50.54159425948026
2405,9822-OAOVB,0,1,50.64210918836333
1556,3063-QFSZL,1,1,50.64210918836333
4643,5747-PMBSQ,1,1,50.64557047462802
3730,1658-BYGOY,1,1,50.657643444974774
4826,6615-NGGZJ,1,1,50.67957743303775
5375,9402-ORRAH,0,1,50.685752885814104
4327,4385-GZQXV,1,1,50.685752885814104
3674,1379-FRVEB,0,1,50.685752885814104
3516,0577-WHMEV,0,1,50.685752885814104
5130,8063-RJYNF,1,1,50.685752885814104
4844,6692-UDPJC,1,1,50.685752885814104
4903,6986-IXNDM,0,1,50.685752885814104
3438,0236-HFWSV,1,1,50.685752885814104
4820,6583-KQJLK,0,1,50.685752885814104
4375,4583-PARNH,0,1,50.685752885814104
3799,2027-CWDNU,0,1,50.71538048025598
5079,7831-QGOXH,1,1,50.71538048025598
5320,9102-IAYHT,1,1,50.71538048025598
5379,9415-DPEWS,1,1,50.71538048025598
4356,4521-YEEHE,0,1,50.71538048025598
4673,5914-DVBWJ,1,1,50.71538048025598
3473,0378-NHQXU,1,1,50.71538048025598
5085,7861-UVUFT,1,1,50.7525634263072
5383,9436-ZBZCT,1,1,50.81225195751866
3628,1112-CUNAO,1,1,50.81225195751866
3668,1342-JPNKI,1,1,50.89795291194618
1447,2181-UAESM,0,1,50.908626965358565
5443,9692-TUSXH,1,1,50.96060954666968
3694,1465-VINDH,1,1,51.031196943250166
1883,5501-TVMGM,0,1,51.09613217686908
5067,7780-OTDSO,1,1,51.12017377983323
4513,5183-SNMJQ,0,1,51.122036035869634
4729,6127-ISGTU,1,1,51.18363870324972
4105,3320-VEOYC,0,1,51.34526213942983
3585,0916-QOFDP,0,1,51.34526213942983
3906,2507-QZPQS,0,1,51.34526213942983
3738,1689-YQBYY,0,1,51.374011798100526
4740,6178-KFNHS,1,1,51.374011798100526
5335,9185-TQCVP,1,1,51.40299917471103
5173,8337-MSSXB,1,1,51.40299917471103
4721,6087-MVHJH,1,1,51.40299917471103
4155,3540-RZJYU,1,1,51.40299917471103
4199,3753-TSEMP,1,1,51.40299917471103
4852,6719-OXYBR,0,1,51.40299917471103
3985,2845-HSJCY,1,1,51.40299917471103
5014,7508-MYBOG,1,1,51.40299917471103
4700,5989-PGKJB,0,1,51.40299917471103
4115,3372-KWFBM,1,1,51.40299917471103
5429,9620-ENEJV,0,1,51.515165620333924
5230,8637-XJIVR,1,1,51.53044360159116
1726,4349-GFQHK,1,1,51.560021065757965
2050,6907-FLBER,0,1,51.560021065757965
2085,7246-ZGQDF,0,1,51.560021065757965
2393,9732-KPKBW,1,1,51.560021065757965
1618,3583-EKAPL,1,1,51.560021065757965
1265,0674-EYYZV,0,1,51.560021065757965
1628,3658-KIBGF,1,1,51.560021065757965
4209,3799-ISUZQ,1,1,51.63670994936997
3600,0958-YHXGP,0,1,51.63670994936997
4605,5565-FILXA,1,1,51.64822824112474
4228,3902-FOIGH,1,1,51.701190334109015
4169,3621-CEOVK,1,1,51.807792474288284
4141,3473-XIIIT,1,1,51.807792474288284
5318,9094-AZPHK,0,1,51.807792474288284
4747,6215-NQCPY,0,1,51.807792474288284
3776,1918-ZBFQJ,1,1,51.80972288087043
5137,8104-OSKWT,0,1,51.83899841886691
5466,9796-BPKIW,0,1,51.84869151619025
5104,7967-HYCDE,0,1,51.85721475472177
5207,8510-AWCXC,1,1,51.980469613388294
4972,7315-WYOAW,0,1,51.980469613388294
4679,5931-FLJJF,1,1,52.024000962954084
3654,1262-OPMFY,1,1,52.05095428760094
4338,4441-NIHPT,1,1,52.06329678270002
3701,1508-DFXCU,0,1,52.08676968733354
5264,8800-JOOCF,0,1,52.08676968733354
5372,9391-EOYLI,1,1,52.08676968733354
4683,5937-EORGB,0,1,52.10933935223584
3620,1075-BGWOH,1,1,52.10933935223584
5163,8245-UMPYT,1,1,52.10933935223584
4558,5364-EVNIB,1,1,52.11827769814619
3597,0947-IDHRQ,1,1,52.18745293638914
5145,8128-YVJRG,1,1,52.18745293638914
4259,4059-IIEBK,0,1,52.18745293638914
3812,2070-FNEXE,1,1,52.18745293638914
1772,4678-DVQEO,1,1,52.22668773242464
5408,9540-JYROE,1,1,52.235982529774375
5363,9330-IJWIO,1,1,52.250445400313225
3963,2754-XBHTB,1,1,52.25371290829058
4451,4910-AQFFX,1,1,52.25371290829058
4594,5519-NPHVG,1,1,52.254463845920576
4122,3398-FSHON,1,1,52.254463845920576
4109,3338-CVVEH,0,1,52.254463845920576
4668,5895-QSXOD,0,1,52.29353747482931
5016,7517-LDMPS,0,1,52.29643751920435
3664,1319-YLZJG,0,1,52.29643751920435
4596,5520-FVEWJ,1,1,52.29643751920435
5044,7613-LLQFO,1,1,52.29643751920435
5430,9625-QSTYE,1,1,52.36604896661282
3591,0928-XUTSN,0,1,52.36604896661282
3531,0637-UBJRP,1,1,52.36604896661282
4526,5228-EXCET,1,1,52.36604896661282
3708,1564-NTYXF,1,1,52.36604896661282
3548,0689-NKYLF,1,1,52.36604896661282
3702,1513-XNPPH,1,1,52.38096291762512
4555,5348-CAGXB,0,1,52.38096291762512
3881,2397-BRLOM,1,1,52.39943450320943
4307,4277-PVRAN,1,1,52.39943450320943
4802,6496-JDSSB,0,1,52.39943450320943
5010,7495-OOKFY,1,1,52.39943450320943
5282,8873-GLDMH,0,1,52.402427807968536
5478,9840-DVNDC,1,1,52.42280507685078
4046,3070-DVEYC,1,1,52.5324953755361
3639,1195-OIYEJ,1,1,52.53374312519985
3394,0023-XUOPT,1,1,52.53374312519985
5338,9191-MYQKX,1,1,52.54301938747945
5093,7912-SYRQT,1,1,52.54301938747945
3590,0927-LCSMG,1,1,52.54301938747945
1587,3329-WDIOK,1,1,52.56730241512653
1924,5896-NPFWW,1,1,52.56730241512653
4428,4822-NGOCH,1,1,52.575716798483626
4667,5889-LFOLL,1,1,52.575716798483626
4116,3374-LXDEV,1,1,52.66024219690439
4937,7156-MHUGY,1,1,52.66024219690439
4578,5429-LWCMV,0,1,52.67472753809782
4662,5879-SESNB,0,1,52.67704747658832
4347,4480-QQRHC,0,1,52.74447694235638
4994,7410-YTJIK,1,1,52.74629592745323
5412,9552-TGUZV,0,1,52.75500095429974
4573,5405-ZMYXQ,0,1,52.75500095429974
4911,7020-OZKXZ,0,1,52.81255589935468
3428,0196-JTUQI,0,1,52.81255589935468
4617,5605-IYGFG,0,1,52.825931035129216
3677,1391-UBDAR,0,1,52.87746548837797
1544,2969-QWUBZ,0,1,52.881654347241394
4322,4343-EJVQB,0,1,52.908439095508655
5240,8699-ASUFO,1,1,52.908439095508655
3836,2180-DXNEG,1,1,52.913973099536285
4207,3793-MMFUH,1,1,52.934187005986146
5084,7858-GTZSP,0,1,52.9717101348175
4842,6688-UZPWD,1,1,53.01615365796424
2296,8878-HMWBV,1,1,53.113969081793186
3067,3932-CMDTD,1,1,53.11822565309606
4492,5108-ADXWO,1,1,53.14561730355949
5046,7625-XCQRH,1,1,53.15155639846566
4243,3969-GYXEL,0,1,53.15155639846566
4540,5288-AHOUP,0,1,53.15155639846566
5190,8417-FMLZI,1,1,53.17756372449588
4274,4116-TZAQJ,1,1,53.177975607383864
5313,9061-TIHDA,1,1,53.19325237881557
5018,7526-BEZQB,1,1,53.21693920123119
3996,2876-GZYZC,0,1,53.25098941409677
4061,3143-JQEGI,1,1,53.25098941409677
3685,1428-GTBJJ,1,1,53.34290113512491
4351,4503-BDXBD,1,1,53.34290113512491
3953,2696-NARTR,1,1,53.34290113512491
3609,1024-VRZHF,1,1,53.34290113512491
3765,1867-BDVFH,1,1,53.34290113512491
5001,7450-NWRTR,1,1,53.37650343439475
1720,4317-VTEOA,1,1,53.533048447640795
1453,2207-NHRJK,1,1,53.533048447640795
2383,9637-EIHEQ,1,1,53.533048447640795
3817,2079-FBMZK,1,1,53.63417515587334
3890,2454-RPBRZ,1,1,53.67805031234232
4265,4078-SAYYN,1,1,53.749005204744414
4483,5044-LRQAQ,0,1,53.764242723440915
5299,8993-IZEUX,0,1,53.764242723440915
4637,5701-YVSVF,0,1,53.864314287698676
2232,8348-HFYIV,1,1,53.89498768057472
1203,0067-DKWBL,1,1,53.89498768057472
2394,9734-UYXQI,1,1,53.89498768057472
4557,5357-TZHPP,1,1,53.92305931020868
4175,3644-QXEHN,0,1,53.957329591621594
3390,0011-IGKFF,1,1,53.957329591621594
5356,9290-SHCMB,0,1,53.957329591621594
4864,6821-BUXUX,1,1,53.957329591621594
1370,1536-HBSWP,0,1,53.999715114307456
1218,0248-IPDFW,0,1,53.999715114307456
2009,6608-QQLVK,1,1,53.999715114307456
1512,2740-TVLFN,0,1,53.999715114307456
2241,8445-DNBAE,0,1,53.999715114307456
2024,6689-KXGBO,1,1,53.999715114307456
1510,2722-JMONI,1,1,53.999715114307456
1687,4065-JJAVA,0,1,53.999715114307456
2194,8064-RAVOH,0,1,53.999715114307456
2310,8992-JQYUN,1,1,53.999715114307456
2090,7312-XSBAT,0,1,53.999715114307456
1362,1471-GIQKQ,0,1,53.999715114307456
1353,1406-PUQVY,0,1,53.999715114307456
2155,7767-UXAGJ,1,1,53.999715114307456
1234,0374-AACSZ,0,1,53.999715114307456
4249,3992-YWPKO,1,1,54.0147112196156
5317,9093-FPDLG,0,1,54.03200844628571
4020,2982-VPSGI,1,1,54.03200844628571
5369,9367-WXLCH,1,1,54.068780905127525
3453,0315-LVCRK,0,1,54.073982119569486
5097,7928-VJYAB,0,1,54.15850751799026
4973,7321-PKUYW,1,1,54.15850751799026
2318,9048-JVYVF,1,1,54.35815687450795
3403,0094-OIFMO,1,1,54.43245232707201
3635,1173-XZPYF,0,1,54.45227213846295
2088,7273-TEFQD,1,1,54.47622509319782
2044,6876-ADESB,1,1,54.546381780974116
1641,3716-UVSPD,0,1,54.546381780974116
1312,1078-TDCRN,0,1,54.587336204308926
2101,7384-GHBPI,1,1,54.587336204308926
1933,5960-MVTUK,0,1,54.587336204308926
1612,3538-WZPHD,1,1,54.587336204308926
2375,9572-WUKSB,0,1,54.587336204308926
2209,8167-GJLRN,0,1,54.587336204308926
4214,3834-XUIFC,1,1,54.61953643314518
1878,5480-HPRRX,1,1,54.63956354685885
2313,8993-PHFWD,1,1,54.63956354685885
2395,9743-DQKQW,0,1,54.63956354685885
4013,2959-FENLU,0,1,54.68579640504662
1829,5122-CYFXA,0,1,54.7437987714876
4208,3797-FKOGQ,0,1,54.74925473518262
2249,8543-MSDMF,0,1,54.76244707420157
4056,3106-ULWFW,1,1,54.83151799996545
4325,4369-HTUIF,1,1,54.85488857360681
5004,7479-NITWS,1,1,54.88007643537563
1378,1589-AGTLK,1,1,54.890903992280386
1235,0374-IOEGQ,0,1,54.890903992280386
2124,7587-RZNME,1,1,54.890903992280386
2140,7675-OZCZG,1,1,54.890903992280386
5480,9846-GKXAS,1,1,54.946336407277066
2099,7377-DMMRI,1,1,54.982467031026125
1284,0817-HSUSE,0,1,55.08838727722525
1494,2592-SEIFQ,1,1,55.1138939040017
4607,5569-KGJHX,1,1,55.266813354199165
5503,9940-HPQPG,1,1,55.28470118715128
4503,5141-ZUVBH,0,1,55.28470118715128
5111,7994-UYIVZ,0,1,55.412534949118
3792,2012-NWRPA,1,1,55.42431830503015
3581,0897-FEGMU,1,1,55.42431830503015
5146,8132-YPVBX,0,1,55.43590552275934
5303,9025-AOMKI,1,1,55.453793355711454
4387,4633-MKHYU,0,1,55.53708362446943
4922,7089-IVVAZ,1,1,55.56730767243779
2396,9752-ZNQUT,0,1,55.63386113142552
2228,8286-AFUYI,0,1,55.63386113142552
4781,6379-RXJRQ,1,1,55.66974085945468
5411,9547-ITEFG,0,1,55.67032765577342
1999,6519-CFDBX,0,1,55.67192259106191
1394,1728-BQDMA,0,1,55.67192259106191
1646,3754-DXMRT,1,1,55.67192259106191
1231,0322-CHQRU,1,1,55.67192259106191
2378,9588-OZDMQ,0,1,55.67192259106191
2130,7615-ESMYF,1,1,55.67192259106191
2145,7729-JTEEC,0,1,55.67192259106191
1511,2737-WFVYW,1,1,55.67192259106191
2175,7881-EVUAD,1,1,55.67192259106191
1472,2372-HWUHI,1,1,55.67192259106191
1216,0224-RLWWD,0,1,55.67192259106191
1757,4537-DKTAL,0,1,55.67192259106191
1543,2962-XPMCQ,1,1,55.67192259106191
1653,3798-EPWRR,0,1,55.67192259106191
1792,4816-JBHOV,1,1,55.67192259106191
4224,3874-EQOEP,1,1,55.69490677649145
4804,6502-HCJTI,1,1,55.69490677649145
5455,9741-YLNTD,0,1,55.70617579302961
3868,2344-JMOGN,1,1,55.76116674839289
1486,2485-ITVKB,1,1,55.763711353670885
1633,3677-IYRBF,1,1,55.763711353670885
1685,4030-VPZBD,1,1,55.763711353670885
1286,0822-GAVAP,1,1,55.763711353670885
4084,3217-FZDMN,1,1,55.77112791027523
4724,6101-IMRMM,1,1,55.79449848391659
4730,6137-NICCO,0,1,55.79449848391659
1880,5482-PLVPE,1,1,55.79821291228411
1275,0746-JTRFU,1,1,55.815938696220805
1424,1976-CFOCS,1,1,55.917519590012034
1960,6185-TASNN,0,1,55.917519590012034
1661,3866-MDTUB,1,1,55.93760204935816
1576,3234-VKACU,0,1,55.93760204935816
3900,2482-CZGBB,1,1,55.96033915005296
1380,1597-FZREH,1,1,55.98998051080228
5482,9851-KIELU,1,1,56.05386774384038
4174,3643-AHCFP,1,1,56.22424241959114
1708,4236-UJPWO,0,1,56.29026905336366
4997,7426-RHZGU,0,1,56.290502391492566
1420,1942-OQFRW,0,1,56.3233166914613
2406,9828-AOQLM,1,1,56.3233166914613
1532,2903-YYTBW,0,1,56.3233166914613
2234,8356-WUAOJ,0,1,56.3233166914613
2025,6702-OHFWR,1,1,56.3233166914613
1382,1612-EOHDH,1,1,56.3233166914613
2271,8705-WZCYL,0,1,56.3233166914613
2275,8720-RQSBJ,0,1,56.3233166914613
1730,4361-JEIVL,1,1,56.3233166914613
2163,7825-GKXMW,1,1,56.3233166914613
2056,6959-UWKHF,1,1,56.3233166914613
1443,2135-RXIHG,1,1,56.3233166914613
2198,8080-DDEMJ,1,1,56.3233166914613
1732,4373-VVHQL,0,1,56.3233166914613
2096,7359-PTSXY,1,1,56.3233166914613
1796,4855-SNKMY,1,1,56.3233166914613
1422,1963-SVUCV,1,1,56.3233166914613
1885,5522-JBWMO,0,1,56.3233166914613
1363,1478-VPOAD,0,1,56.3233166914613
1948,6128-CZOMY,1,1,56.3233166914613
1778,4706-DGAHW,0,1,56.3233166914613
1824,5077-DXTCG,1,1,56.3233166914613
1891,5552-ZNFSJ,1,1,56.3233166914613
1435,2082-CEFLT,1,1,56.3233166914613
1865,5378-IKEEG,1,1,56.41510545407028
1236,0375-HVGXO,1,1,56.41510545407028
2169,7854-FOKSF,1,1,56.41510545407028
1657,3841-CONLJ,0,1,56.41510545407028
2266,8665-UTDHZ,1,1,56.41510545407028
1290,0841-NULXI,1,1,56.41510545407028
1647,3776-EKTKM,1,1,56.41510545407028
2125,7590-VHVEG,0,1,56.41510545407028
1560,3091-FYHKI,1,1,56.41510545407028
2287,8779-QRDMV,1,1,56.41510545407028
4165,3585-ISXZP,1,1,56.43622398641141
1652,3797-VTIDR,1,1,56.449607012683515
1341,1334-FJSVR,1,1,56.449607012683515
1258,0616-ATFGB,1,1,56.467332796620205
1257,0612-RTZZA,1,1,56.467332796620205
1401,1768-ZAIFU,1,1,56.467332796620205
2084,7242-QZLXF,1,1,56.467332796620205
1703,4195-NZGTA,0,1,56.467332796620205
1201,0023-HGHWL,1,1,56.467332796620205
1503,2672-DZUOY,1,1,56.467332796620205
4695,5976-JCJRH,1,1,56.511793577977976
5489,9889-TMAHG,1,1,56.55969913083951
2366,9514-JDSKI,1,1,56.70863779237874
2147,7734-DBOAI,1,1,56.70863779237874
1784,4729-XKASR,1,1,56.94166315376306
2183,7932-WPTDS,1,1,56.94166315376306
2098,7365-BVCJH,0,1,56.94166315376306
1309,1024-GUALD,1,1,56.94166315376306
1529,2862-PFNIK,0,1,56.94166315376306
2338,9227-LUNBG,1,1,56.94166315376306
3539,0655-RBDUG,1,1,56.988319632397165
4339,4445-ZJNMU,0,1,57.0545796042986
4745,6210-KBBPI,1,1,57.0545796042986
5454,9734-YWGEX,1,1,57.0545796042986
3961,2754-SDJRD,0,1,57.20030119921744
3904,2506-CLAKW,1,1,57.2236717728588
4134,3440-JPSCL,1,1,57.2236717728588
3773,1907-UBQFC,1,1,57.3701302564809
5139,8111-RKSPX,1,1,57.606568024572816
4117,3376-BMGFE,1,1,57.606568024572816
5404,9518-XXBXE,0,1,57.67881987148179
4677,5923-GXUOC,1,1,57.70545398100392
4009,2951-QOQTK,1,1,57.73840987162349
5244,8714-CTZJW,0,1,57.73840987162349
4179,3671-SHRSP,1,1,57.73840987162349
3942,2674-MIAHT,0,1,57.73840987162349
5132,8065-YKXKD,1,1,57.835565903227824
5396,9494-MRNYX,0,1,57.835565903227824
4023,2984-MIIZL,1,1,57.98251174454535
5176,8361-LTMKD,1,1,57.98251174454535
3921,2608-BHKFN,1,1,57.98533579962542
5319,9095-HFAFX,1,1,58.00076519952694
4129,3420-ZDBMA,0,1,58.045475076614196
5069,7786-WBJYI,1,1,58.09026172347534
4219,3855-ONCAR,0,1,58.09026172347534
4004,2919-HBCJO,1,1,58.09026172347534
4048,3074-GQWYX,1,1,58.149858430689136
4712,6034-YMTOB,0,1,58.149858430689136
4705,6015-VVHHE,1,1,58.33496784610281
4739,6175-IRFIT,0,1,58.3526170513788
3500,0495-ZBNGW,1,1,58.3526170513788
5444,9696-RMYBA,0,1,58.3526170513788
3709,1565-RHDJD,1,1,58.36098461122262
5222,8617-ENBDS,0,1,58.36393295992757
5481,9850-OWRHQ,1,1,58.36393295992757
3976,2815-CPTUL,1,1,58.4242428516668
5161,8225-BTJAU,1,1,58.51935655644572
3636,1184-PJVDB,1,1,58.51935655644572
5459,9773-PEQBZ,0,1,58.51935655644572
